,PM2.5,utc_time,humidity,pressure,temperature,weather,wind_direction,wind_speed
702,58.11764705882353,2018-03-01 22:00:00,36.0,1005.25,-1.15,Sunny/clear,98.5,1.25
703,55.1764705882353,2018-03-01 23:00:00,39.0,1004.9,-1.85,Sunny/clear,102.5,1.2
704,57.205882352941174,2018-03-02 00:00:00,39.0,1005.0,-1.2,Sunny/clear,122.5,1.45
705,56.8235294117647,2018-03-02 01:00:00,34.0,1005.05,0.7,Sunny/clear,88.0,1.3
706,59.588235294117645,2018-03-02 02:00:00,31.0,1004.3,2.25,Sunny/clear,184.0,1.65
707,63.83870967741935,2018-03-02 03:00:00,28.0,1003.55,3.7,Sunny/clear,115.5,1.7000000000000002
708,68.45161290322581,2018-03-02 04:00:00,25.5,1002.6,5.6,Sunny/clear,167.5,1.9
709,73.02941176470588,2018-03-02 05:00:00,23.5,1000.8499999999999,6.8,Sunny/clear,146.5,1.7
710,77.81818181818181,2018-03-02 06:00:00,22.5,999.5,8.2,Sunny/clear,190.0,2.1500000000000004
711,80.06060606060606,2018-03-02 07:00:00,21.5,998.8499999999999,9.0,Sunny/clear,193.5,1.7999999999999998
712,84.3030303030303,2018-03-02 08:00:00,21.0,998.3,9.1,Sunny/clear,187.5,2.4
713,89.84848484848484,2018-03-02 09:00:00,22.5,998.1,8.55,Sunny/clear,192.5,2.2
714,95.39393939393939,2018-03-02 10:00:00,26.0,998.25,7.35,Sunny/clear,216.0,1.1
715,100.42424242424242,2018-03-02 11:00:00,31.0,998.6,5.1,Sunny/clear,236.5,0.8
716,131.7058823529412,2018-03-02 12:00:00,35.5,998.6,3.3499999999999996,Sunny/clear,92.0,1.3
717,143.58823529411765,2018-03-02 13:00:00,37.5,998.6,2.8499999999999996,Sunny/clear,132.0,1.45
718,153.14705882352942,2018-03-02 14:00:00,39.5,998.75,3.2,Sunny/clear,150.5,1.55
719,151.02941176470588,2018-03-02 15:00:00,40.5,998.3,2.4,Sunny/clear,97.0,1.1
720,148.35294117647058,2018-03-02 16:00:00,44.5,997.7,2.05,Sunny/clear,83.5,1.25
721,148.35294117647058,2018-03-02 17:00:00,44.5,997.3499999999999,1.5,Hail,84.0,0.95
722,150.41176470588235,2018-03-02 18:00:00,47.0,996.8499999999999,0.8,Sunny/clear,84.0,0.9
723,151.5,2018-03-02 19:00:00,50.0,996.05,0.05,Hail,110.5,0.95
724,151.2058823529412,2018-03-02 20:00:00,53.5,995.7,-0.35,Hail,296.5,0.7
725,149.64705882352942,2018-03-02 21:00:00,58.0,995.8,-0.95,Hail,257.0,0.7
726,146.1764705882353,2018-03-02 22:00:00,56.5,995.9,-1.1,Hail,295.0,1.0
727,143.44117647058823,2018-03-02 23:00:00,58.0,996.2,-1.05,Hail,99.5,1.0
728,143.2058823529412,2018-03-03 00:00:00,54.0,996.9,0.55,Hail,120.0,1.1
729,148.08823529411765,2018-03-03 01:00:00,49.0,997.3,3.5,Hail,73.0,1.25
730,157.0,2018-03-03 02:00:00,45.0,997.05,5.7,Hail,81.0,1.5
731,169.7941176470588,2018-03-03 03:00:00,42.5,997.3,7.699999999999999,Hail,113.5,1.8
732,178.3235294117647,2018-03-03 04:00:00,41.5,997.3499999999999,8.55,Hail,130.0,1.7
733,184.58823529411765,2018-03-03 05:00:00,42.0,996.8499999999999,9.2,Hail,115.5,1.2
734,189.94117647058823,2018-03-03 06:00:00,43.0,996.55,9.649999999999999,Hail,101.0,1.8
735,194.58823529411765,2018-03-03 07:00:00,45.5,997.1500000000001,10.45,Hail,96.0,2.05
736,198.41176470588235,2018-03-03 08:00:00,50.0,998.2,10.45,Hail,78.0,1.3
737,199.76470588235293,2018-03-03 09:00:00,52.5,999.45,10.2,Hail,92.0,1.4
738,199.14705882352942,2018-03-03 10:00:00,54.5,1000.8499999999999,9.55,Hail,88.5,1.45
739,197.58823529411765,2018-03-03 11:00:00,55.5,1001.7,8.75,Hail,83.0,1.35
740,197.26470588235293,2018-03-03 12:00:00,57.5,1002.1500000000001,8.05,Hail,70.5,1.0
741,198.44117647058823,2018-03-03 13:00:00,58.5,1003.1500000000001,7.45,Hail,131.0,1.15
742,187.91176470588235,2018-03-03 14:00:00,57.0,1004.45,7.9,Hail,133.5,1.3
743,178.02941176470588,2018-03-03 15:00:00,57.0,1005.55,7.3,Hail,223.5,1.2
744,174.36363636363637,2018-03-03 16:00:00,60.0,1006.1,7.2,Hail,192.0,1.35
745,161.61764705882354,2018-03-03 17:00:00,58.0,1006.35,6.85,Hail,55.0,1.1
746,127.6470588235294,2018-03-03 18:00:00,56.0,1007.6500000000001,6.75,Hail,77.5,1.35
747,88.73529411764706,2018-03-03 19:00:00,18.5,1008.35,7.449999999999999,Sunny/clear,54.0,2.0
748,63.3235294117647,2018-03-03 20:00:00,15.0,1008.85,8.100000000000001,Sunny/clear,43.5,2.3499999999999996
749,68.54545454545455,2018-03-03 21:00:00,17.0,1009.65,7.6,Sunny/clear,42.0,1.95
750,47.18181818181818,2018-03-03 22:00:00,17.5,1010.0,7.550000000000001,Sunny/clear,94.0,1.85
751,59.24242424242424,2018-03-03 23:00:00,22.0,1011.1500000000001,6.4,Sunny/clear,107.0,1.7999999999999998
752,97.97058823529412,2018-03-04 00:00:00,37.5,1011.9,6.05,Sunny/clear,140.0,1.4
753,93.70588235294117,2018-03-04 01:00:00,45.0,1012.9,5.800000000000001,Hail,158.0,2.1500000000000004
754,72.26470588235294,2018-03-04 02:00:00,40.0,1013.8,6.3,Hail,163.5,2.55
755,73.94117647058823,2018-03-04 03:00:00,37.0,1014.25,6.9,Hail,168.5,2.75
756,66.58823529411765,2018-03-04 04:00:00,34.5,1013.9,7.35,Sunny/clear,169.0,3.7
757,62.73529411764706,2018-03-04 05:00:00,31.0,1013.15,8.05,Sunny/clear,186.5,4.05
758,58.94117647058823,2018-03-04 06:00:00,31.5,1012.35,7.15,Sunny/clear,171.0,3.9
759,53.76470588235294,2018-03-04 07:00:00,32.0,1012.25,6.6,Sunny/clear,166.0,3.45
760,51.529411764705884,2018-03-04 08:00:00,33.0,1012.5,6.300000000000001,Sunny/clear,140.0,3.35
761,47.24242424242424,2018-03-04 09:00:00,33.0,1012.9,5.55,Sunny/clear,153.5,3.2
762,43.6764705882353,2018-03-04 10:00:00,35.0,1013.95,4.25,Sunny/clear,163.0,2.8499999999999996
763,39.60606060606061,2018-03-04 11:00:00,37.0,1015.4,3.55,Sunny/clear,178.0,2.25
764,39.60606060606061,2018-03-04 12:00:00,38.5,1016.65,2.9,Sunny/clear,187.5,2.8499999999999996
765,39.205882352941174,2018-03-04 13:00:00,41.5,1017.7,1.9,Sunny/clear,179.5,1.5
766,40.1764705882353,2018-03-04 14:00:00,43.0,1018.05,1.2999999999999998,Sunny/clear,218.5,1.05
767,39.8235294117647,2018-03-04 15:00:00,47.0,1018.3,0.55,Sunny/clear,205.0,0.95
768,42.705882352941174,2018-03-04 16:00:00,52.5,1018.55,-0.44999999999999996,Sunny/clear,246.0,0.95
769,42.44117647058823,2018-03-04 17:00:00,59.0,1018.8499999999999,-2.05,Sunny/clear,146.0,0.75
770,40.794117647058826,2018-03-04 18:00:00,59.5,1019.2,-3.1,Sunny/clear,154.0,1.0
771,40.911764705882355,2018-03-04 19:00:00,61.0,1019.55,-3.5,Sunny/clear,154.5,0.95
772,42.794117647058826,2018-03-04 20:00:00,62.5,1019.9,-3.5999999999999996,Sunny/clear,258.5,0.8500000000000001
773,44.294117647058826,2018-03-04 21:00:00,64.5,1020.6500000000001,-3.8,Sunny/clear,221.0,1.05
774,46.76470588235294,2018-03-04 22:00:00,66.5,1021.55,-4.2,Sunny/clear,274.0,0.45
775,47.05882352941177,2018-03-04 23:00:00,70.0,1022.1500000000001,-4.2,Sunny/clear,298.5,0.7
776,50.44117647058823,2018-03-05 00:00:00,60.0,1023.05,-2.45,Sunny/clear,202.0,0.8500000000000001
777,54.794117647058826,2018-03-05 01:00:00,47.0,1023.45,1.2,Sunny/clear,104.0,1.25
778,58.6764705882353,2018-03-05 02:00:00,37.0,1023.6,3.3499999999999996,Sunny/clear,113.5,2.1500000000000004
779,54.911764705882355,2018-03-05 03:00:00,32.0,1023.5,4.75,Sunny/clear,154.0,2.5
780,55.27272727272727,2018-03-05 04:00:00,24.5,1023.05,5.9,Sunny/clear,195.0,3.6
781,52.36363636363637,2018-03-05 05:00:00,20.5,1021.8,6.9,Sunny/clear,188.0,4.05
782,48.94117647058823,2018-03-05 06:00:00,19.5,1020.65,7.6,Sunny/clear,195.5,4.449999999999999
783,48.44117647058823,2018-03-05 07:00:00,19.0,1019.9,7.75,Sunny/clear,189.5,3.7
784,49.588235294117645,2018-03-05 08:00:00,20.0,1019.5999999999999,7.4,Sunny/clear,185.0,4.4
785,50.42424242424242,2018-03-05 09:00:00,22.0,1019.55,6.6,Sunny/clear,180.0,3.6500000000000004
786,54.333333333333336,2018-03-05 10:00:00,26.0,1019.8,5.1,Sunny/clear,181.0,3.95
787,50.11764705882353,2018-03-05 11:00:00,29.5,1020.5,2.9000000000000004,Sunny/clear,172.0,3.8
788,41.6764705882353,2018-03-05 12:00:00,34.5,1021.65,1.8,Sunny/clear,178.0,3.15
789,35.76470588235294,2018-03-05 13:00:00,41.0,1022.75,0.35,Sunny/clear,163.0,3.0
790,36.23529411764706,2018-03-05 14:00:00,46.5,1023.6500000000001,-0.4,Sunny/clear,177.0,2.1
791,34.794117647058826,2018-03-05 15:00:00,51.0,1023.6,-1.4500000000000002,Sunny/clear,96.5,1.5
792,36.05882352941177,2018-03-05 16:00:00,54.5,1024.2,-2.3499999999999996,Sunny/clear,134.5,1.4
793,36.411764705882355,2018-03-05 17:00:00,59.5,1024.55,-3.25,Sunny/clear,150.0,1.1
794,37.44117647058823,2018-03-05 18:00:00,60.0,1024.7,-3.3499999999999996,Sunny/clear,88.5,1.1
795,37.294117647058826,2018-03-05 19:00:00,63.5,1024.5,-3.7,Sunny/clear,109.5,0.95
796,39.64705882352941,2018-03-05 20:00:00,64.0,1024.7,-4.15,Sunny/clear,96.0,0.9
797,41.85294117647059,2018-03-05 21:00:00,67.0,1025.45,-4.6,Sunny/clear,87.5,1.0
798,45.470588235294116,2018-03-05 22:00:00,67.5,1026.45,-4.65,Sunny/clear,73.0,0.95
799,47.029411764705884,2018-03-05 23:00:00,67.5,1027.1,-4.699999999999999,Sunny/clear,79.0,1.35
800,50.94117647058823,2018-03-06 00:00:00,62.0,1028.25,-3.05,Sunny/clear,98.5,1.75
801,57.970588235294116,2018-03-06 01:00:00,57.0,1029.15,-1.35,Sunny/clear,75.5,2.1500000000000004
802,61.11764705882353,2018-03-06 02:00:00,53.0,1029.75,-0.15000000000000002,Sunny/clear,125.5,2.6500000000000004
803,62.42424242424242,2018-03-06 03:00:00,48.0,1029.6,1.15,Sunny/clear,139.5,2.9
804,60.470588235294116,2018-03-06 04:00:00,44.5,1028.7,2.3,Sunny/clear,131.5,2.95
805,60.15625,2018-03-06 05:00:00,40.0,1027.55,3.2,Sunny/clear,145.5,3.1
806,60.54838709677419,2018-03-06 06:00:00,35.0,1026.35,3.95,Sunny/clear,169.0,3.0
807,56.096774193548384,2018-03-06 07:00:00,32.0,1025.6999999999998,4.15,Sunny/clear,165.5,2.9
808,50.696969696969695,2018-03-06 08:00:00,33.0,1025.25,3.95,Sunny/clear,175.5,3.8
809,46.205882352941174,2018-03-06 09:00:00,36.5,1025.25,3.25,Sunny/clear,180.0,3.8
810,43.705882352941174,2018-03-06 10:00:00,39.0,1025.75,2.05,Sunny/clear,175.5,4.2
811,41.81818181818182,2018-03-06 11:00:00,40.0,1026.1,0.8,Sunny/clear,170.0,4.300000000000001
812,36.38235294117647,2018-03-06 12:00:00,38.5,1026.6,0.2,Sunny/clear,181.0,3.0
813,32.205882352941174,2018-03-06 13:00:00,38.0,1026.75,-0.1,Sunny/clear,175.0,3.3
814,30.323529411764707,2018-03-06 14:00:00,38.0,1026.6,-0.6,Sunny/clear,188.0,2.9
815,27.970588235294116,2018-03-06 15:00:00,41.0,1026.25,-1.1,Sunny/clear,174.5,2.3
816,26.852941176470587,2018-03-06 16:00:00,44.0,1025.6,-1.65,Sunny/clear,168.5,1.7000000000000002
817,25.705882352941178,2018-03-06 17:00:00,45.0,1025.0,-1.8,Sunny/clear,173.0,1.9
818,26.235294117647058,2018-03-06 18:00:00,47.0,1024.65,-2.25,Sunny/clear,176.0,1.7000000000000002
819,27.823529411764707,2018-03-06 19:00:00,48.0,1023.6500000000001,-2.75,Sunny/clear,148.5,1.5
820,30.235294117647058,2018-03-06 20:00:00,49.5,1022.7,-2.7,Sunny/clear,162.5,1.75
821,31.970588235294116,2018-03-06 21:00:00,51.0,1022.3499999999999,-3.05,Sunny/clear,154.5,1.35
822,32.11764705882353,2018-03-06 22:00:00,51.0,1021.3499999999999,-3.1,Sunny/clear,151.5,1.8
823,35.44117647058823,2018-03-06 23:00:00,51.5,1021.1,-3.2,Sunny/clear,161.0,1.45
824,37.81818181818182,2018-03-07 00:00:00,47.0,1021.4,-2.5,Sunny/clear,164.5,1.85
825,39.088235294117645,2018-03-07 01:00:00,47.0,1021.3499999999999,-1.75,Sunny/clear,160.5,1.65
826,40.45454545454545,2018-03-07 02:00:00,50.5,1020.65,-1.2999999999999998,Sunny/clear,164.5,1.55
827,45.55882352941177,2018-03-07 03:00:00,50.0,1019.6,-0.4,Sunny/clear,162.5,1.55
828,49.73529411764706,2018-03-07 04:00:00,47.0,1018.75,0.75,Sunny/clear,170.0,1.9
829,52.411764705882355,2018-03-07 05:00:00,45.0,1017.45,1.4,Sunny/clear,164.0,2.0
830,55.0,2018-03-07 06:00:00,44.0,1016.8,1.9,Sunny/clear,191.5,1.65
831,55.625,2018-03-07 07:00:00,46.0,1016.65,1.95,Sunny/clear,201.0,1.45
832,59.57575757575758,2018-03-07 08:00:00,45.0,1016.1500000000001,2.2,Sunny/clear,199.5,1.3
833,62.76470588235294,2018-03-07 09:00:00,44.0,1016.4,2.1,Sunny/clear,192.0,1.1
834,64.05882352941177,2018-03-07 10:00:00,46.0,1017.45,1.85,Sunny/clear,74.5,1.0
835,66.32352941176471,2018-03-07 11:00:00,51.5,1018.75,0.6499999999999999,Sunny/clear,106.5,1.05
836,67.79411764705883,2018-03-07 12:00:00,54.5,1020.1500000000001,-0.15000000000000002,Sunny/clear,74.5,1.25
837,66.91176470588235,2018-03-07 13:00:00,56.0,1021.5,-0.75,Sunny/clear,59.0,1.25
838,65.94117647058823,2018-03-07 14:00:00,59.0,1022.6500000000001,-1.0,Sunny/clear,69.0,1.35
839,64.41176470588235,2018-03-07 15:00:00,58.0,1023.3499999999999,-1.5,Sunny/clear,92.0,1.4
840,57.64705882352941,2018-03-07 16:00:00,55.5,1024.05,-1.55,Sunny/clear,53.5,1.8
841,44.470588235294116,2018-03-07 17:00:00,47.0,1024.4,-0.8500000000000001,Sunny/clear,48.0,1.9
842,34.88235294117647,2018-03-07 18:00:00,46.0,1024.7,-1.35,Sunny/clear,54.5,1.85
843,31.08823529411765,2018-03-07 19:00:00,45.0,1024.7,-1.9,Sunny/clear,146.5,2.0
844,24.941176470588236,2018-03-07 20:00:00,43.5,1024.9,-2.15,Sunny/clear,71.0,2.0
845,21.970588235294116,2018-03-07 21:00:00,42.0,1025.45,-2.8,Sunny/clear,70.5,1.9
846,20.294117647058822,2018-03-07 22:00:00,41.5,1025.85,-2.8,Sunny/clear,62.5,2.0
847,20.764705882352942,2018-03-07 23:00:00,43.0,1026.6,-3.6,Sunny/clear,62.0,1.7
848,22.941176470588236,2018-03-08 00:00:00,34.0,1027.1999999999998,-1.35,Sunny/clear,62.5,2.3
849,23.147058823529413,2018-03-08 01:00:00,29.0,1027.75,0.6,Sunny/clear,163.5,2.2
850,21.852941176470587,2018-03-08 02:00:00,25.5,1027.8000000000002,2.25,Sunny/clear,153.0,2.2
851,25.823529411764707,2018-03-08 03:00:00,25.5,1027.3000000000002,3.3499999999999996,Sunny/clear,208.5,2.2
852,30.454545454545453,2018-03-08 04:00:00,23.5,1026.4,4.5,Sunny/clear,182.5,2.3499999999999996
853,30.205882352941178,2018-03-08 05:00:00,21.5,1025.25,5.4,Sunny/clear,188.0,2.75
854,38.0,2018-03-08 06:00:00,24.0,1023.9,6.25,Sunny/clear,203.0,3.25
855,50.03125,2018-03-08 07:00:00,25.5,1023.2,6.85,Sunny/clear,203.0,3.25
856,59.85294117647059,2018-03-08 08:00:00,28.0,1022.55,6.85,Sunny/clear,200.0,3.3499999999999996
857,69.36363636363636,2018-03-08 09:00:00,30.0,1022.35,6.0,Sunny/clear,207.0,3.75
858,73.65625,2018-03-08 10:00:00,32.5,1021.3,4.95,Sunny/clear,198.5,3.1500000000000004
859,87.08823529411765,2018-03-08 11:00:00,36.0,1021.75,3.8,Sunny/clear,200.0,2.5
860,85.91176470588235,2018-03-08 12:00:00,39.0,1022.15,2.65,Sunny/clear,194.0,1.75
861,83.1470588235294,2018-03-08 13:00:00,41.0,1022.5999999999999,1.35,Sunny/clear,178.5,1.6
862,78.84848484848484,2018-03-08 14:00:00,42.0,1022.4,0.9,Sunny/clear,186.0,1.9500000000000002
863,75.24242424242425,2018-03-08 15:00:00,43.5,1022.05,0.3,Sunny/clear,181.5,2.1500000000000004
864,77.0,2018-03-08 16:00:00,46.5,1021.6,-0.2,Sunny/clear,179.0,1.55
865,78.17647058823529,2018-03-08 17:00:00,47.0,1021.3499999999999,-0.9,Sunny/clear,163.5,1.5
866,75.91176470588235,2018-03-08 18:00:00,50.5,1020.9,-1.4,Sunny/clear,161.5,1.7
867,75.08823529411765,2018-03-08 19:00:00,53.0,1020.1500000000001,-2.3,Sunny/clear,173.5,1.45
868,72.29411764705883,2018-03-08 20:00:00,58.0,1019.9,-3.3499999999999996,Sunny/clear,116.5,1.25
869,70.02941176470588,2018-03-08 21:00:00,60.0,1019.6500000000001,-4.4,Sunny/clear,109.5,1.25
870,67.41176470588235,2018-03-08 22:00:00,62.0,1019.1,-4.800000000000001,Sunny/clear,91.5,1.05
871,68.02941176470588,2018-03-08 23:00:00,65.0,1018.8499999999999,-5.1,Sunny/clear,144.0,1.0
872,69.5,2018-03-09 00:00:00,58.5,1019.05,-3.2,Sunny/clear,139.0,1.05
873,73.58823529411765,2018-03-09 01:00:00,49.0,1018.8,-0.7,Sunny/clear,177.5,1.2
874,80.0625,2018-03-09 02:00:00,43.0,1017.7,1.1,Sunny/clear,180.5,1.1
875,91.73529411764706,2018-03-09 03:00:00,39.0,1016.4,2.7,Sunny/clear,182.5,1.8
876,97.96875,2018-03-09 04:00:00,36.5,1015.05,4.3,Hail,202.5,2.55
877,107.27272727272727,2018-03-09 05:00:00,33.5,1013.3499999999999,5.85,Hail,202.0,3.0
878,116.32352941176471,2018-03-09 06:00:00,32.0,1012.0,7.3,Hail,208.5,2.95
879,122.1470588235294,2018-03-09 07:00:00,31.0,1010.8,8.2,Hail,208.5,2.9
880,129.8235294117647,2018-03-09 08:00:00,32.0,1010.05,8.350000000000001,Hail,221.5,2.2
881,134.58823529411765,2018-03-09 09:00:00,32.5,1009.6,8.3,Hail,223.5,2.0
882,139.23529411764707,2018-03-09 10:00:00,36.0,1009.8,7.15,Hail,199.0,1.3
883,144.44117647058823,2018-03-09 11:00:00,41.5,1010.0,4.800000000000001,Hail,218.5,0.8
884,150.87878787878788,2018-03-09 12:00:00,46.0,1010.0,3.3,Hail,80.5,0.8500000000000001
885,151.85294117647058,2018-03-09 13:00:00,49.0,1010.25,2.45,Hail,74.5,1.15
886,149.0,2018-03-09 14:00:00,47.5,1010.8,1.85,Hail,131.0,1.4
887,149.88235294117646,2018-03-09 15:00:00,51.0,1010.9,1.5,Hail,93.5,1.0
888,149.0,2018-03-09 16:00:00,55.5,1010.8499999999999,0.55,Hail,100.5,0.8500000000000001
889,147.2058823529412,2018-03-09 17:00:00,58.5,1011.05,0.4,Hail,161.0,1.25
890,145.02941176470588,2018-03-09 18:00:00,60.0,1011.5,-0.35,Hail,106.0,1.25
891,143.0,2018-03-09 19:00:00,57.5,1011.75,-0.3,Hail,66.5,1.3
892,142.38235294117646,2018-03-09 20:00:00,59.5,1011.9,-0.55,Hail,71.5,1.05
893,141.05882352941177,2018-03-09 21:00:00,58.5,1012.1500000000001,-1.0,Hail,123.0,1.15
894,142.97058823529412,2018-03-09 22:00:00,60.0,1012.45,-0.9,Hail,205.5,1.25
895,145.85294117647058,2018-03-09 23:00:00,60.0,1013.3,-0.7,Hail,143.0,1.2
896,147.61764705882354,2018-03-10 00:00:00,55.0,1014.45,1.7,Hail,130.5,1.2
897,152.21212121212122,2018-03-10 01:00:00,40.5,1015.45,5.4,Hail,112.0,1.4
898,145.94117647058823,2018-03-10 02:00:00,32.5,1016.2,8.2,Hail,107.5,1.7
899,143.55882352941177,2018-03-10 03:00:00,28.5,1016.3,10.2,Hail,138.0,2.3
900,142.2941176470588,2018-03-10 04:00:00,27.5,1016.0,11.4,Hail,130.0,2.35
901,153.1764705882353,2018-03-10 05:00:00,26.0,1015.25,12.2,Hail,155.0,3.2
902,149.02941176470588,2018-03-10 06:00:00,25.0,1014.6,12.55,Hail,147.5,3.45
903,137.47058823529412,2018-03-10 07:00:00,26.5,1014.3,12.7,Hail,153.0,3.55
904,127.29411764705883,2018-03-10 08:00:00,28.0,1014.1,12.2,Hail,149.0,3.5
905,119.23529411764706,2018-03-10 09:00:00,30.5,1014.1,11.1,Hail,155.0,3.55
906,104.73529411764706,2018-03-10 10:00:00,35.0,1014.55,9.45,Hail,138.0,2.8
907,92.88235294117646,2018-03-10 11:00:00,39.5,1015.6500000000001,7.35,Sunny/clear,136.0,2.5
908,74.17647058823529,2018-03-10 12:00:00,43.0,1016.7,6.1,Sunny/clear,142.5,2.45
909,59.14705882352941,2018-03-10 13:00:00,45.5,1017.6,4.4,Sunny/clear,156.0,2.15
910,48.0,2018-03-10 14:00:00,49.0,1018.25,3.2,Sunny/clear,186.0,1.7000000000000002
911,41.0,2018-03-10 15:00:00,50.5,1018.8,2.1500000000000004,Sunny/clear,154.0,1.8
912,39.470588235294116,2018-03-10 16:00:00,54.5,1019.1500000000001,1.45,Sunny/clear,143.5,1.65
913,40.411764705882355,2018-03-10 17:00:00,58.0,1019.2,0.4,Sunny/clear,176.5,0.8500000000000001
914,39.38235294117647,2018-03-10 18:00:00,58.5,1019.0,-0.6,Sunny/clear,157.5,1.25
915,41.03030303030303,2018-03-10 19:00:00,59.0,1018.45,-1.25,Sunny/clear,114.5,0.9
916,41.294117647058826,2018-03-10 20:00:00,59.5,1018.2,-1.85,Sunny/clear,229.0,0.6499999999999999
917,42.794117647058826,2018-03-10 21:00:00,64.5,1018.45,-2.75,Sunny/clear,207.5,0.7
918,46.8235294117647,2018-03-10 22:00:00,61.5,1018.6,-3.2,Sunny/clear,264.0,0.75
919,50.09090909090909,2018-03-10 23:00:00,66.0,1019.05,-3.3499999999999996,Sunny/clear,294.5,0.8500000000000001
920,56.529411764705884,2018-03-11 00:00:00,57.5,1019.1,-1.5,Sunny/clear,221.0,0.8
921,61.35294117647059,2018-03-11 01:00:00,41.0,1019.05,1.95,Sunny/clear,155.0,1.2
922,63.970588235294116,2018-03-11 02:00:00,36.0,1018.6500000000001,3.3499999999999996,Sunny/clear,185.5,1.5
923,62.38235294117647,2018-03-11 03:00:00,35.0,1018.05,3.6,Sunny/clear,134.0,1.45
924,61.6764705882353,2018-03-11 04:00:00,33.0,1017.25,4.65,Sunny/clear,102.0,2.05
925,62.94117647058823,2018-03-11 05:00:00,32.5,1016.0,5.2,Sunny/clear,127.0,1.85
926,65.94117647058823,2018-03-11 06:00:00,32.0,1014.9,5.85,Sunny/clear,174.5,1.35
927,69.26470588235294,2018-03-11 07:00:00,32.0,1013.95,6.3,Sunny/clear,169.5,1.8
928,76.79411764705883,2018-03-11 08:00:00,32.5,1013.1,6.1,Sunny/clear,132.0,1.4
929,84.6470588235294,2018-03-11 09:00:00,34.0,1012.8,6.05,Sunny/clear,141.5,1.5
930,85.76470588235294,2018-03-11 10:00:00,36.5,1012.6500000000001,5.35,Sunny/clear,182.0,1.2999999999999998
931,94.08823529411765,2018-03-11 11:00:00,41.0,1012.55,4.3,Sunny/clear,213.5,1.05
932,93.67647058823529,2018-03-11 12:00:00,43.0,1012.6500000000001,3.9499999999999997,Sunny/clear,220.5,0.8500000000000001
933,93.17647058823529,2018-03-11 13:00:00,43.0,1012.6,4.1,Sunny/clear,256.0,0.8500000000000001
934,88.79411764705883,2018-03-11 14:00:00,44.0,1012.4,3.8499999999999996,Sunny/clear,236.0,0.75
935,88.02941176470588,2018-03-11 15:00:00,45.0,1011.9,3.9,Sunny/clear,204.0,0.8
936,94.5,2018-03-11 16:00:00,44.5,1011.2,3.8,Sunny/clear,177.0,1.0
937,95.5,2018-03-11 17:00:00,49.5,1010.7,3.4,Hail,184.0,1.1
938,102.67647058823529,2018-03-11 18:00:00,56.5,1010.2,2.9000000000000004,Hail,162.5,0.8
939,102.23529411764706,2018-03-11 19:00:00,60.0,1009.45,1.6,Hail,212.0,1.0
940,102.58823529411765,2018-03-11 20:00:00,62.5,1008.7,0.6000000000000001,Hail,295.5,0.55
941,99.36363636363636,2018-03-11 21:00:00,63.5,1008.3499999999999,-0.1,Hail,288.0,0.7
942,100.29411764705883,2018-03-11 22:00:00,67.5,1008.1,-0.95,Hail,280.0,0.6499999999999999
943,103.20588235294117,2018-03-11 23:00:00,69.5,1008.0,-1.15,Hail,288.0,0.55
944,110.23529411764706,2018-03-12 00:00:00,62.5,1007.95,0.8,Hail,187.0,0.8500000000000001
945,117.61764705882354,2018-03-12 01:00:00,52.5,1007.95,3.8,Hail,144.5,0.9
946,121.1470588235294,2018-03-12 02:00:00,44.5,1007.4,6.25,Hail,186.0,1.0
947,134.05882352941177,2018-03-12 03:00:00,39.0,1006.5,7.55,Hail,200.0,1.2
948,146.5,2018-03-12 04:00:00,36.5,1005.45,9.149999999999999,Hail,214.0,1.7000000000000002
949,156.87878787878788,2018-03-12 05:00:00,34.5,1004.4,10.350000000000001,Hail,228.5,1.8
950,168.4848484848485,2018-03-12 06:00:00,33.0,1003.3499999999999,11.55,Hail,198.5,2.0
951,175.12121212121212,2018-03-12 07:00:00,33.5,1002.6500000000001,12.3,Hail,213.0,2.2
952,179.8181818181818,2018-03-12 08:00:00,34.0,1002.1,12.45,Hail,208.5,2.1
953,185.6875,2018-03-12 09:00:00,35.0,1001.9,12.0,Hail,199.5,1.75
954,189.7058823529412,2018-03-12 10:00:00,40.0,1002.3,10.8,Hail,183.5,1.5
955,202.93939393939394,2018-03-12 11:00:00,48.0,1002.75,8.399999999999999,Hail,168.5,0.8500000000000001
956,211.3939393939394,2018-03-12 12:00:00,53.0,1003.0,6.65,Hail,183.5,0.75
957,216.33333333333334,2018-03-12 13:00:00,58.0,1003.25,5.25,Hail,213.0,0.8500000000000001
958,217.23529411764707,2018-03-12 14:00:00,61.0,1003.05,4.45,Hail,187.0,0.9
959,216.7941176470588,2018-03-12 15:00:00,63.5,1003.05,4.0,Hail,303.0,0.7
960,216.23529411764707,2018-03-12 16:00:00,67.0,1002.9,3.1,Hail,174.0,0.8
961,213.38235294117646,2018-03-12 17:00:00,71.0,1002.8,2.2,Hail,70.5,0.8
962,211.2941176470588,2018-03-12 18:00:00,72.0,1002.7,1.8,Hail,297.0,0.7
963,209.47058823529412,2018-03-12 19:00:00,72.0,1002.2,1.7,Hail,319.5,0.8500000000000001
964,207.6764705882353,2018-03-12 20:00:00,72.0,1002.0,1.4,Hail,241.0,0.8
965,204.47058823529412,2018-03-12 21:00:00,74.0,1001.9,1.0,Hail,275.5,1.0
966,202.6969696969697,2018-03-12 22:00:00,74.0,1001.9,0.95,Hail,133.0,1.05
