station_id,utc_time,weather,temperature,pressure,humidity,wind_speed,wind_direction
daxing_meo,2018-03-07 09:00:00,Sunny/clear,3.5,1018.7,43,1.1,292
daxing_meo,2018-03-07 10:00:00,Sunny/clear,3.0,1019.9,45,0.9,26
daxing_meo,2018-03-07 11:00:00,Sunny/clear,1.0,1021.1,52,1.6,127
daxing_meo,2018-03-07 12:00:00,Hail,0.2,1022.6,55,0.9,80
daxing_meo,2018-03-07 13:00:00,Hail,-0.9,1024.1,61,0.7,160
daxing_meo,2018-03-07 14:00:00,Hail,-1.5,1025.3,65,1.4,42
daxing_meo,2018-03-07 15:00:00,Hail,-2.9,1026.0,74,1.0,104
daxing_meo,2018-03-07 16:00:00,Hail,-2.9,1026.6,77,1.6,59
daxing_meo,2018-03-07 17:00:00,Sunny/clear,-2.5,1027.1,64,2.1,25
daxing_meo,2018-03-07 18:00:00,Sunny/clear,-1.0,1027.4,51,2.8,37
daxing_meo,2018-03-07 19:00:00,Sunny/clear,-1.5,1027.4,51,1.7,79
daxing_meo,2018-03-07 20:00:00,Sunny/clear,-1.4,1027.6,45,2.1,66
daxing_meo,2018-03-07 21:00:00,Sunny/clear,-2.0,1028.0,44,1.7,61
daxing_meo,2018-03-07 22:00:00,Sunny/clear,-2.7,1028.6,43,1.9,64
daxing_meo,2018-03-07 23:00:00,Sunny/clear,-2.7,1029.2,43,1.8,59
daxing_meo,2018-03-08 00:00:00,Sunny/clear,-0.6,1030.2,37,2.6,192
daxing_meo,2018-03-08 00:00:00,Sunny/clear,-0.6,1030.2,37,2.6,192
daxing_meo,2018-03-08 01:00:00,Sunny/clear,0.2,1030.6,40,1.9,202
daxing_meo,2018-03-08 02:00:00,Sunny/clear,1.4,1030.7,35,1.3,199
daxing_meo,2018-03-08 03:00:00,Sunny/clear,2.8,1030.4,31,2.2,203
daxing_meo,2018-03-08 04:00:00,Sunny/clear,3.4,1029.4,32,1.6,274
daxing_meo,2018-03-08 05:00:00,Sunny/clear,4.8,1028.2,32,3.4,192
daxing_meo,2018-03-08 06:00:00,Sunny/clear,5.2,1027.1,32,4.5,194
daxing_meo,2018-03-08 07:00:00,Sunny/clear,6.1,1026.3,32,2.6,206
daxing_meo,2018-03-08 08:00:00,Sunny/clear,6.6,1025.6,30,2.0,230
daxing_meo,2018-03-08 09:00:00,Sunny/clear,5.8,1025.3,33,4.7,184
daxing_meo,2018-03-08 10:00:00,Hail,4.9,1024.8,35,3.2,199
daxing_meo,2018-03-08 11:00:00,Sunny/clear,3.8,1024.7,37,2.6,199
daxing_meo,2018-03-08 12:00:00,Sunny/clear,2.9,1025.1,39,1.8,177
daxing_meo,2018-03-08 13:00:00,Sunny/clear,1.5,1025.5,41,1.1,177
daxing_meo,2018-03-08 14:00:00,Sunny/clear,0.7,1025.2,43,2.3,168
daxing_meo,2018-03-08 15:00:00,Sunny/clear,0.3,1025.0,43,2.7,177
daxing_meo,2018-03-08 16:00:00,Sunny/clear,-0.9,1024.6,44,1.6,162
daxing_meo,2018-03-08 17:00:00,Sunny/clear,-1.9,1024.2,47,1.3,171
daxing_meo,2018-03-08 18:00:00,Sunny/clear,-3.0,1023.8,50,1.0,131
daxing_meo,2018-03-08 19:00:00,Sunny/clear,-3.8,1022.8,53,1.5,135
daxing_meo,2018-03-08 20:00:00,Sunny/clear,-4.3,1022.5,57,0.9,104
daxing_meo,2018-03-08 21:00:00,Sunny/clear,-5.4,1022.3,63,0.7,20
daxing_meo,2018-03-08 22:00:00,Sunny/clear,-6.0,1021.8,65,0.6,39
daxing_meo,2018-03-08 23:00:00,Sunny/clear,-6.0,1021.7,68,0.8,81
daxing_meo,2018-03-09 00:00:00,Sunny/clear,-3.2,1021.8,58,0.1,999017
daxing_meo,2018-03-09 00:00:00,Sunny/clear,-3.2,1021.8,58,0.1,999017
daxing_meo,2018-03-09 01:00:00,Sunny/clear,-0.5,1021.4,46,1.4,123
daxing_meo,2018-03-09 02:00:00,Sunny/clear,1.3,1020.4,43,1.8,192
daxing_meo,2018-03-09 03:00:00,Sunny/clear,2.9,1019.3,40,2.5,184
daxing_meo,2018-03-09 04:00:00,Hail,5.2,1017.7,37,3.4,193
daxing_meo,2018-03-09 05:00:00,Hail,7.3,1016.2,34,4.5,199
daxing_meo,2018-03-09 06:00:00,Hail,8.6,1014.6,33,3.6,241
daxing_meo,2018-03-09 07:00:00,Hail,9.0,1013.4,33,3.0,206
daxing_meo,2018-03-09 08:00:00,Hail,9.4,1012.5,33,2.2,233
daxing_meo,2018-03-09 09:00:00,Hail,9.5,1012.1,34,2.0,194
daxing_meo,2018-03-09 10:00:00,Hail,8.6,1012.3,36,0.7,197
daxing_meo,2018-03-09 11:00:00,Hail,5.7,1012.5,44,0.8,286
daxing_meo,2018-03-09 12:00:00,Hail,3.6,1012.5,51,0.7,19
daxing_meo,2018-03-09 13:00:00,Hail,2.1,1012.5,57,0.6,79
daxing_meo,2018-03-09 14:00:00,Hail,1.5,1013.0,60,0.6,349
daxing_meo,2018-03-09 15:00:00,Hail,2.7,1013.2,53,1.0,36
daxing_meo,2018-03-09 16:00:00,Hail,2.1,1013.1,55,0.7,14
daxing_meo,2018-03-09 17:00:00,Hail,2.3,1013.4,51,1.7,38
daxing_meo,2018-03-09 18:00:00,Hail,2.6,1013.9,49,1.7,41
daxing_meo,2018-03-09 19:00:00,Hail,2.3,1014.1,49,2.2,59
daxing_meo,2018-03-09 20:00:00,Hail,0.3,1014.3,57,0.9,36
daxing_meo,2018-03-09 21:00:00,Hail,-0.8,1014.5,62,0.3,358
daxing_meo,2018-03-09 22:00:00,Hail,-1.1,1015.0,63,0.8,330
daxing_meo,2018-03-09 23:00:00,Hail,-0.6,1015.8,62,0.8,226
daxing_meo,2018-03-10 00:00:00,Hail,1.9,1017.2,58,0.7,170
daxing_meo,2018-03-10 00:00:00,Hail,1.9,1017.2,58,0.7,170
daxing_meo,2018-03-10 01:00:00,Hail,4.9,1018.3,44,1.8,139
daxing_meo,2018-03-10 02:00:00,Hail,7.9,1018.9,35,1.6,87
daxing_meo,2018-03-10 03:00:00,Hail,9.3,1018.8,33,3.6,127
daxing_meo,2018-03-10 04:00:00,Hail,11.4,1018.6,32,4.5,85
daxing_meo,2018-03-10 05:00:00,Hail,11.5,1018.0,31,3.4,99
daxing_meo,2018-03-10 06:00:00,Hail,12.2,1017.5,34,3.4,114
daxing_meo,2018-03-10 07:00:00,Hail,12.3,1017.1,33,3.0,129
daxing_meo,2018-03-10 08:00:00,Hail,11.7,1017.1,32,4.2,148
daxing_meo,2018-03-10 09:00:00,Hail,10.5,1017.1,36,3.7,138
daxing_meo,2018-03-10 10:00:00,Hail,8.7,1017.5,39,2.8,131
daxing_meo,2018-03-10 11:00:00,Sunny/clear,6.5,1018.4,43,3.3,117
daxing_meo,2018-03-10 12:00:00,Sunny/clear,4.7,1019.5,47,2.6,114
daxing_meo,2018-03-10 13:00:00,Sunny/clear,2.8,1020.5,52,1.6,117
daxing_meo,2018-03-10 14:00:00,Sunny/clear,1.9,1021.1,51,2.6,115
daxing_meo,2018-03-10 15:00:00,Sunny/clear,1.0,1021.6,51,1.4,126
daxing_meo,2018-03-10 16:00:00,Sunny/clear,0.5,1021.9,56,1.5,57
daxing_meo,2018-03-10 17:00:00,Sunny/clear,0.4,1021.9,59,2.4,81
daxing_meo,2018-03-10 18:00:00,Sunny/clear,-0.2,1021.6,55,2.1,84
daxing_meo,2018-03-10 19:00:00,Sunny/clear,-0.6,1021.0,51,1.9,120
daxing_meo,2018-03-10 20:00:00,Sunny/clear,-1.7,1020.7,57,0.6,30
daxing_meo,2018-03-10 21:00:00,Sunny/clear,-3.1,1021.0,66,0.6,0
daxing_meo,2018-03-10 22:00:00,Sunny/clear,-2.5,1021.2,61,0.5,0
daxing_meo,2018-03-10 23:00:00,Sunny/clear,-3.3,1021.5,66,0.8,327
daxing_meo,2018-03-11 00:00:00,Sunny/clear,-0.5,1021.7,57,0.8,2
daxing_meo,2018-03-11 00:00:00,Sunny/clear,-0.5,1021.7,57,0.8,2
daxing_meo,2018-03-11 01:00:00,Sunny/clear,2.2,1021.5,41,2.5,94
daxing_meo,2018-03-11 02:00:00,Sunny/clear,2.7,1021.4,38,3.2,105
daxing_meo,2018-03-11 03:00:00,Sunny/clear,3.5,1020.8,36,1.5,135
daxing_meo,2018-03-11 04:00:00,Sunny/clear,5.3,1019.8,33,2.3,103
daxing_meo,2018-03-11 05:00:00,Sunny/clear,5.8,1018.5,33,2.7,91
daxing_meo,2018-03-11 06:00:00,Sunny/clear,6.1,1017.4,33,0.9,301
daxing_meo,2018-03-11 07:00:00,Sunny/clear,6.7,1016.5,32,1.3,88
daxing_meo,2018-03-11 08:00:00,Sunny/clear,6.6,1015.5,34,1.1,127
daxing_meo,2018-03-11 09:00:00,Sunny/clear,6.6,1015.4,36,1.5,121
daxing_meo,2018-03-11 10:00:00,Hail,5.5,1015.2,39,1.0,159
daxing_meo,2018-03-11 11:00:00,Hail,4.0,1015.0,43,0.6,60
daxing_meo,2018-03-11 12:00:00,Hail,3.8,1015.3,46,0.4,306
daxing_meo,2018-03-11 13:00:00,Hail,4.1,1015.0,45,0.8,206
daxing_meo,2018-03-11 14:00:00,Hail,4.9,1014.9,42,0.9,252
daxing_meo,2018-03-11 15:00:00,Sunny/clear,4.7,1014.5,41,0.6,206
daxing_meo,2018-03-11 16:00:00,Sunny/clear,4.3,1013.8,43,0.7,194
daxing_meo,2018-03-11 17:00:00,Hail,3.2,1013.3,59,1.6,156
daxing_meo,2018-03-11 18:00:00,Hail,1.6,1012.8,68,0.6,155
daxing_meo,2018-03-11 19:00:00,Hail,0.3,1012.0,77,1.0,113
daxing_meo,2018-03-11 20:00:00,Hail,-0.7,1011.3,80,0.7,99
daxing_meo,2018-03-11 21:00:00,Hail,-1.1,1010.9,86,0.7,14
daxing_meo,2018-03-11 22:00:00,Cloudy,-1.4,1010.7,90,0.0,999017
daxing_meo,2018-03-11 23:00:00,Cloudy,-1.5,1010.6,92,0.0,999017
daxing_meo,2018-03-12 00:00:00,Cloudy,0.8,1010.6,95,0.6,159
daxing_meo,2018-03-12 00:00:00,Cloudy,0.8,1010.6,95,0.6,159
daxing_meo,2018-03-12 01:00:00,Hail,3.5,1010.6,77,0.9,99
daxing_meo,2018-03-12 02:00:00,Hail,6.0,1010.1,62,0.2,999017
daxing_meo,2018-03-12 03:00:00,Hail,7.6,1009.2,54,1.5,114
daxing_meo,2018-03-12 04:00:00,Hail,8.8,1008.3,46,2.7,214
daxing_meo,2018-03-12 05:00:00,Hail,10.4,1007.1,42,1.8,253
daxing_meo,2018-03-12 06:00:00,Hail,11.1,1006.0,40,1.5,219
daxing_meo,2018-03-12 07:00:00,Hail,12.3,1005.4,38,2.5,215
daxing_meo,2018-03-12 08:00:00,Hail,12.5,1004.7,39,3.9,193
daxing_meo,2018-03-12 09:00:00,Hail,12.0,1004.5,40,2.1,219
daxing_meo,2018-03-12 10:00:00,Hail,11.0,1004.9,43,2.0,237
daxing_meo,2018-03-12 11:00:00,Hail,8.6,1005.3,50,0.5,286
daxing_meo,2018-03-12 12:00:00,Hail,6.6,1005.4,58,0.6,81
daxing_meo,2018-03-12 13:00:00,Hail,5.3,1005.7,63,0.6,153
daxing_meo,2018-03-12 14:00:00,Hail,4.0,1005.7,68,1.0,127
daxing_meo,2018-03-12 15:00:00,Hail,4.0,1005.5,68,0.0,999017
daxing_meo,2018-03-12 16:00:00,Hail,3.0,1005.2,73,0.4,339
daxing_meo,2018-03-12 17:00:00,Hail,2.4,1005.2,77,0.7,346
daxing_meo,2018-03-12 18:00:00,Hail,2.1,1005.1,79,0.0,999017
daxing_meo,2018-03-12 19:00:00,Hail,1.9,1004.5,81,0.0,999017
daxing_meo,2018-03-12 20:00:00,Hail,1.4,1004.3,82,0.8,339
daxing_meo,2018-03-12 21:00:00,Hail,1.0,1004.2,84,0.8,339
daxing_meo,2018-03-12 22:00:00,Hail,1.1,1004.2,83,0.6,20
daxing_meo,2018-03-12 23:00:00,Hail,1.6,1004.5,82,0.0,999017
daxing_meo,2018-03-13 00:00:00,Hail,3.6,1005.1,75,0.5,339
daxing_meo,2018-03-13 00:00:00,Hail,3.6,1005.1,75,0.5,339
daxing_meo,2018-03-13 01:00:00,Hail,8.3,1005.5,53,1.2,356
daxing_meo,2018-03-13 02:00:00,Hail,11.0,1005.3,45,1.6,36
daxing_meo,2018-03-13 03:00:00,Hail,13.1,1004.9,41,1.7,225
daxing_meo,2018-03-13 04:00:00,Hail,15.1,1004.4,36,2.3,189
daxing_meo,2018-03-13 05:00:00,Hail,16.7,1003.6,33,1.1,251
daxing_meo,2018-03-13 06:00:00,Hail,18.2,1002.6,29,1.5,188
daxing_meo,2018-03-13 07:00:00,Hail,18.8,1002.2,29,1.1,111
daxing_meo,2018-03-13 08:00:00,Hail,19.0,1002.0,28,1.9,166
daxing_meo,2018-03-13 09:00:00,Hail,18.8,1002.3,30,1.1,176
daxing_meo,2018-03-13 10:00:00,Hail,17.2,1002.5,34,1.4,283
daxing_meo,2018-03-13 11:00:00,Hail,13.4,1003.3,43,0.4,211
daxing_meo,2018-03-13 12:00:00,Hail,11.0,1003.9,51,0.7,7
daxing_meo,2018-03-13 13:00:00,Hail,9.4,1004.2,57,0.0,999017
daxing_meo,2018-03-13 14:00:00,Hail,8.6,1004.5,60,0.6,143
daxing_meo,2018-03-13 15:00:00,Hail,8.1,1004.6,62,0.3,338
daxing_meo,2018-03-13 16:00:00,Hail,7.9,1004.9,64,0.6,8
daxing_meo,2018-03-13 17:00:00,Hail,7.3,1004.8,65,0.9,7
daxing_meo,2018-03-13 18:00:00,Hail,9.3,1005.0,61,1.2,12
daxing_meo,2018-03-13 19:00:00,Hail,9.8,1004.9,72,2.1,53
daxing_meo,2018-03-13 20:00:00,Hail,9.3,1004.7,76,2.4,24
daxing_meo,2018-03-13 21:00:00,Hail,8.4,1004.7,78,2.7,64
daxing_meo,2018-03-13 22:00:00,Hail,7.8,1005.0,79,2.8,40
daxing_meo,2018-03-13 23:00:00,Hail,7.0,1005.0,83,2.2,40
daxing_meo,2018-03-14 00:00:00,Hail,7.9,1005.5,78,3.8,60
daxing_meo,2018-03-14 00:00:00,Hail,7.9,1005.5,78,3.8,60
daxing_meo,2018-03-14 01:00:00,Hail,8.6,1005.6,73,3.1,47
daxing_meo,2018-03-14 02:00:00,Hail,10.0,1005.3,68,2.8,87
daxing_meo,2018-03-14 03:00:00,Hail,11.2,1005.0,62,2.8,52
daxing_meo,2018-03-14 04:00:00,Hail,13.1,1004.3,57,3.4,53
daxing_meo,2018-03-14 05:00:00,Hail,14.3,1003.3,53,3.5,104
daxing_meo,2018-03-14 06:00:00,Hail,15.3,1002.5,52,2.3,94
daxing_meo,2018-03-14 07:00:00,Hail,15.3,1001.9,51,1.9,81
daxing_meo,2018-03-14 08:00:00,Hail,15.1,1001.8,52,2.2,89
daxing_meo,2018-03-14 09:00:00,Hail,14.5,1001.7,54,2.4,86
daxing_meo,2018-03-14 10:00:00,Hail,13.7,1002.0,57,1.4,22
daxing_meo,2018-03-14 11:00:00,Hail,12.6,1002.3,61,1.3,67
daxing_meo,2018-03-14 12:00:00,Hail,11.7,1002.9,65,1.4,54
daxing_meo,2018-03-14 13:00:00,Hail,11.6,1003.8,68,1.4,15
daxing_meo,2018-03-14 14:00:00,Hail,12.9,1004.9,64,1.6,347
daxing_meo,2018-03-14 15:00:00,Hail,12.1,1005.3,67,1.6,1
daxing_meo,2018-03-14 16:00:00,Hail,13.8,1006.2,65,2.1,11
daxing_meo,2018-03-14 17:00:00,Hail,14.7,1007.1,44,4.2,33
daxing_meo,2018-03-14 18:00:00,Hail,14.2,1008.8,28,3.4,1
daxing_meo,2018-03-14 19:00:00,Sunny/clear,13.0,1010.6,28,4.3,13
daxing_meo,2018-03-14 20:00:00,Sunny/clear,12.1,1011.7,29,3.2,14
daxing_meo,2018-03-14 21:00:00,Sunny/clear,11.2,1013.6,29,4.7,5
daxing_meo,2018-03-14 22:00:00,Sunny/clear,10.2,1015.4,28,4.5,11
daxing_meo,2018-03-14 23:00:00,Sunny/clear,8.8,1017.1,28,4.8,351
daxing_meo,2018-03-15 00:00:00,Sunny/clear,8.3,1019.2,26,4.1,6
daxing_meo,2018-03-15 00:00:00,Sunny/clear,8.3,1019.2,26,4.1,6
daxing_meo,2018-03-15 01:00:00,Sunny/clear,7.7,1020.7,25,4.5,21
daxing_meo,2018-03-15 02:00:00,Sunny/clear,7.9,1021.5,23,4.1,11
daxing_meo,2018-03-15 03:00:00,Sunny/clear,9.8,1021.7,18,4.5,12
daxing_meo,2018-03-15 04:00:00,Sunny/clear,10.9,1021.9,11,5.4,42
daxing_meo,2018-03-15 05:00:00,Sunny/clear,11.1,1021.9,9,6.7,44
daxing_meo,2018-03-15 06:00:00,Sunny/clear,11.4,1021.5,9,4.0,61
daxing_meo,2018-03-15 07:00:00,Sunny/clear,11.9,1021.6,8,3.8,80
daxing_meo,2018-03-15 08:00:00,Sunny/clear,12.3,1021.5,8,4.6,76
daxing_meo,2018-03-15 09:00:00,Sunny/clear,11.9,1021.6,8,4.8,77
daxing_meo,2018-03-15 10:00:00,Sunny/clear,10.9,1022.0,10,2.8,73
daxing_meo,2018-03-15 11:00:00,Sunny/clear,8.2,1023.1,28,3.1,144
daxing_meo,2018-03-15 12:00:00,Sunny/clear,7.1,1024.9,32,5.1,179
daxing_meo,2018-03-15 13:00:00,Sunny/clear,5.1,1026.6,36,3.8,172
daxing_meo,2018-03-15 14:00:00,Sunny/clear,4.3,1027.7,37,4.0,182
daxing_meo,2018-03-15 15:00:00,Sunny/clear,2.4,1028.3,50,4.3,179
daxing_meo,2018-03-15 16:00:00,Sunny/clear,1.5,1028.7,54,2.4,183
daxing_meo,2018-03-15 17:00:00,Sunny/clear,0.6,1028.9,58,2.2,180
daxing_meo,2018-03-15 18:00:00,Sunny/clear,-0.1,1028.8,61,1.4,203
daxing_meo,2018-03-15 19:00:00,Sunny/clear,0.1,1028.5,58,1.6,219
daxing_meo,2018-03-15 20:00:00,Sunny/clear,0.0,1028.8,58,1.3,220
daxing_meo,2018-03-15 21:00:00,Sunny/clear,-0.3,1028.7,58,1.6,195
daxing_meo,2018-03-15 22:00:00,Sunny/clear,-1.7,1028.9,64,1.0,189
daxing_meo,2018-03-15 23:00:00,Sunny/clear,-2.2,1029.4,70,1.3,146
daxing_meo,2018-03-16 00:00:00,Sunny/clear,1.0,1029.7,58,1.6,184
daxing_meo,2018-03-16 00:00:00,Sunny/clear,1.0,1029.7,58,1.6,184
daxing_meo,2018-03-16 01:00:00,Sunny/clear,3.1,1030.3,46,4.2,198
daxing_meo,2018-03-16 02:00:00,Sunny/clear,4.6,1030.2,39,3.9,206
daxing_meo,2018-03-16 03:00:00,Sunny/clear,5.6,1028.9,33,3.0,201
daxing_meo,2018-03-16 04:00:00,Sunny/clear,7.0,1027.8,31,4.6,212
daxing_meo,2018-03-16 05:00:00,Sunny/clear,7.6,1026.4,31,4.7,199
daxing_meo,2018-03-16 06:00:00,Sunny/clear,8.6,1024.9,29,4.5,186
daxing_meo,2018-03-16 07:00:00,Sunny/clear,9.6,1023.9,27,3.8,199
daxing_meo,2018-03-16 08:00:00,Sunny/clear,8.7,1023.4,28,4.4,197
daxing_meo,2018-03-16 09:00:00,Sunny/clear,8.0,1023.0,29,6.1,185
daxing_meo,2018-03-16 10:00:00,Sunny/clear,7.1,1022.8,31,3.6,202
daxing_meo,2018-03-16 11:00:00,Sunny/clear,5.8,1022.8,35,1.3,167
daxing_meo,2018-03-16 12:00:00,Sunny/clear,4.9,1023.0,38,1.9,157
daxing_meo,2018-03-16 13:00:00,Sunny/clear,3.7,1023.4,41,1.3,154
daxing_meo,2018-03-16 14:00:00,Sunny/clear,4.0,1023.7,39,4.9,165
daxing_meo,2018-03-16 15:00:00,Sunny/clear,3.1,1023.4,40,3.2,163
daxing_meo,2018-03-16 16:00:00,Sunny/clear,2.5,1022.9,39,2.4,165
daxing_meo,2018-03-16 17:00:00,Sunny/clear,2.0,1022.4,39,0.9,117
daxing_meo,2018-03-16 18:00:00,Sunny/clear,1.0,1022.1,43,1.4,143
daxing_meo,2018-03-16 19:00:00,Sunny/clear,1.3,1021.2,43,1.3,141
daxing_meo,2018-03-16 20:00:00,Sunny/clear,1.1,1020.7,43,1.0,117
daxing_meo,2018-03-16 21:00:00,Sunny/clear,1.3,1020.6,42,0.9,126
daxing_meo,2018-03-16 22:00:00,Sunny/clear,1.5,1020.6,43,1.9,145
daxing_meo,2018-03-16 23:00:00,Sunny/clear,1.5,1020.8,45,1.3,136
daxing_meo,2018-03-17 00:00:00,Light Rain,0.9,1021.3,58,0.8,113
daxing_meo,2018-03-17 00:00:00,Light Rain,0.9,1021.3,58,0.8,113
daxing_meo,2018-03-17 01:00:00,Sunny/clear,1.9,1022.3,53,1.2,123
daxing_meo,2018-03-17 02:00:00,Hail,0.1,1022.3,81,1.3,153
daxing_meo,2018-03-17 03:00:00,Cloudy,-0.3,1021.7,91,1.4,115
daxing_meo,2018-03-17 04:00:00,Cloudy,0.0,1021.1,92,1.3,101
daxing_meo,2018-03-17 05:00:00,Cloudy,0.3,1020.5,93,0.9,115
daxing_meo,2018-03-17 06:00:00,Light Rain,0.5,1019.8,93,1.6,123
daxing_meo,2018-03-17 07:00:00,Cloudy,0.7,1019.6,93,1.2,53
daxing_meo,2018-03-17 08:00:00,Cloudy,0.8,1019.4,93,1.0,89
daxing_meo,2018-03-17 09:00:00,Cloudy,1.1,1019.1,93,0.9,37
daxing_meo,2018-03-17 10:00:00,Cloudy,1.1,1019.2,93,1.2,131
daxing_meo,2018-03-17 11:00:00,Cloudy,1.0,1019.5,94,1.5,138
daxing_meo,2018-03-17 12:00:00,Cloudy,1.1,1020.1,95,0.9,152
daxing_meo,2018-03-17 13:00:00,Cloudy,1.2,1020.2,95,1.1,133
daxing_meo,2018-03-17 14:00:00,Cloudy,1.2,1020.1,95,1.3,122
daxing_meo,2018-03-17 15:00:00,Thundershower,1.2,1020.0,96,0.8,108
daxing_meo,2018-03-17 16:00:00,Overcast,1.3,1019.8,96,1.6,184
daxing_meo,2018-03-17 17:00:00,Cloudy,1.4,1019.6,95,1.1,158
daxing_meo,2018-03-17 18:00:00,Cloudy,1.3,1019.3,95,0.8,111
daxing_meo,2018-03-17 19:00:00,Cloudy,1.4,1018.7,95,1.0,93
daxing_meo,2018-03-17 20:00:00,Thundershower,1.4,1018.5,96,0.0,999017
daxing_meo,2018-03-17 21:00:00,Thundershower,1.5,1018.7,96,0.7,147
daxing_meo,2018-03-17 22:00:00,Thundershower,1.5,1019.0,96,0.5,203
daxing_meo,2018-03-17 23:00:00,Overcast,1.5,1019.0,96,1.6,213
daxing_meo,2018-03-18 00:00:00,Cloudy,2.5,1019.2,95,0.1,999017
daxing_meo,2018-03-18 00:00:00,Cloudy,2.5,1019.2,95,0.1,999017
daxing_meo,2018-03-18 01:00:00,Cloudy,3.3,1019.8,85,1.0,253
daxing_meo,2018-03-18 02:00:00,Hail,4.3,1020.0,74,0.9,310
daxing_meo,2018-03-18 03:00:00,Hail,6.7,1019.8,67,1.2,120
daxing_meo,2018-03-18 04:00:00,Hail,7.6,1019.0,59,1.2,69
daxing_meo,2018-03-18 05:00:00,Hail,9.3,1018.1,52,1.8,262
daxing_meo,2018-03-18 06:00:00,Hail,11.1,1016.9,44,0.5,3
daxing_meo,2018-03-18 07:00:00,Hail,11.5,1016.0,43,1.4,130
daxing_meo,2018-03-18 08:00:00,Hail,11.9,1015.9,40,1.4,99
daxing_meo,2018-03-18 09:00:00,Hail,11.6,1015.9,39,1.3,183
daxing_meo,2018-03-18 10:00:00,Hail,10.5,1016.5,44,1.6,139
daxing_meo,2018-03-18 11:00:00,Hail,8.6,1017.5,58,1.7,166
daxing_meo,2018-03-18 12:00:00,Hail,6.9,1018.2,69,1.8,257
daxing_meo,2018-03-18 13:00:00,Hail,5.9,1018.4,71,2.1,256
daxing_meo,2018-03-18 14:00:00,Hail,4.9,1018.7,76,1.4,244
daxing_meo,2018-03-18 15:00:00,Hail,2.9,1018.7,84,0.6,272
daxing_meo,2018-03-18 16:00:00,Cloudy,1.9,1018.7,90,0.5,207
daxing_meo,2018-03-18 17:00:00,Cloudy,1.5,1018.8,92,0.9,310
daxing_meo,2018-03-18 18:00:00,Cloudy,0.9,1018.5,93,0.6,331
daxing_meo,2018-03-18 19:00:00,Cloudy,1.9,1018.6,93,1.0,272
daxing_meo,2018-03-18 20:00:00,Cloudy,1.9,1018.2,92,0.7,293
daxing_meo,2018-03-18 21:00:00,Overcast,0.9,1018.6,94,0.1,999017
daxing_meo,2018-03-18 22:00:00,Thundershower,0.5,1019.5,95,0.1,999017
daxing_meo,2018-03-18 23:00:00,Cloudy,0.4,1020.5,95,0.0,999017
daxing_meo,2018-03-19 00:00:00,Cloudy,5.3,1021.4,90,0.7,338
daxing_meo,2018-03-19 00:00:00,Cloudy,5.3,1021.4,90,0.7,338
daxing_meo,2018-03-19 01:00:00,Hail,9.6,1022.0,57,1.3,34
daxing_meo,2018-03-19 02:00:00,Hail,11.6,1022.0,40,1.6,130
daxing_meo,2018-03-19 03:00:00,Hail,12.5,1021.9,35,0.6,18
daxing_meo,2018-03-19 04:00:00,Hail,13.7,1021.5,34,3.1,98
daxing_meo,2018-03-19 05:00:00,Hail,14.1,1020.9,31,2.5,56
daxing_meo,2018-03-19 06:00:00,Sunny/clear,14.1,1020.1,31,3.0,83
daxing_meo,2018-03-19 07:00:00,Sunny/clear,15.0,1019.5,25,3.3,104
daxing_meo,2018-03-19 08:00:00,Sunny/clear,14.4,1019.4,21,4.6,149
daxing_meo,2018-03-19 09:00:00,Sunny/clear,13.7,1019.8,23,3.1,142
daxing_meo,2018-03-19 10:00:00,Sunny/clear,12.0,1020.5,26,2.7,135
daxing_meo,2018-03-19 11:00:00,Sunny/clear,9.8,1020.9,33,2.3,118
daxing_meo,2018-03-19 12:00:00,Sunny/clear,9.0,1021.5,35,2.0,108
daxing_meo,2018-03-19 13:00:00,Sunny/clear,8.0,1022.2,37,1.7,111
daxing_meo,2018-03-19 14:00:00,Sunny/clear,8.1,1023.0,37,1.7,120
daxing_meo,2018-03-19 15:00:00,Sunny/clear,6.9,1024.1,51,1.7,171
daxing_meo,2018-03-19 16:00:00,Sunny/clear,4.9,1024.5,58,2.1,161
daxing_meo,2018-03-19 17:00:00,Sunny/clear,5.1,1025.1,56,1.0,210
daxing_meo,2018-03-19 18:00:00,Sunny/clear,4.9,1025.2,53,1.1,234
daxing_meo,2018-03-19 19:00:00,Sunny/clear,4.3,1024.8,54,0.3,330
daxing_meo,2018-03-19 20:00:00,Sunny/clear,2.4,1024.6,63,0.0,999017
daxing_meo,2018-03-19 21:00:00,Sunny/clear,1.6,1024.9,69,0.8,228
daxing_meo,2018-03-19 22:00:00,Sunny/clear,2.4,1025.3,63,0.4,253
daxing_meo,2018-03-19 23:00:00,Sunny/clear,3.0,1025.9,63,1.1,329
daxing_meo,2018-03-20 00:00:00,Sunny/clear,6.0,1026.4,19,3.1,24
daxing_meo,2018-03-20 00:00:00,Sunny/clear,6.0,1026.4,19,3.1,24
daxing_meo,2018-03-20 01:00:00,Sunny/clear,7.0,1026.9,25,3.0,69
daxing_meo,2018-03-20 02:00:00,Sunny/clear,8.3,1026.6,18,3.3,100
daxing_meo,2018-03-20 03:00:00,Sunny/clear,8.8,1026.0,17,2.5,76
daxing_meo,2018-03-20 04:00:00,Sunny/clear,9.5,1025.0,16,2.2,338
daxing_meo,2018-03-20 05:00:00,Sunny/clear,10.2,1024.1,16,3.0,101
