,PM2.5,utc_time
1428,18.941176470588236,2017-03-05 03:00:00
1429,16.294117647058822,2017-03-05 04:00:00
1430,15.235294117647058,2017-03-05 05:00:00
1431,16.41176470588235,2017-03-05 06:00:00
1432,16.176470588235293,2017-03-05 07:00:00
1433,14.352941176470589,2017-03-05 08:00:00
1434,10.696969696969697,2017-03-05 09:00:00
1435,9.454545454545455,2017-03-05 10:00:00
1436,9.303030303030303,2017-03-05 11:00:00
1437,9.878787878787879,2017-03-05 12:00:00
1438,9.484848484848484,2017-03-05 13:00:00
1439,9.757575757575758,2017-03-05 14:00:00
1440,10.848484848484848,2017-03-05 15:00:00
1441,12.875,2017-03-05 16:00:00
1442,14.969696969696969,2017-03-05 17:00:00
1443,17.515151515151516,2017-03-05 18:00:00
1444,15.878787878787879,2017-03-05 19:00:00
1445,19.454545454545453,2017-03-05 20:00:00
1446,22.484848484848484,2017-03-05 21:00:00
1447,25.060606060606062,2017-03-05 22:00:00
1448,29.818181818181817,2017-03-05 23:00:00
1449,36.5,2017-03-06 00:00:00
1450,43.38235294117647,2017-03-06 01:00:00
1451,41.88235294117647,2017-03-06 02:00:00
1452,35.529411764705884,2017-03-06 03:00:00
1453,25.61764705882353,2017-03-06 04:00:00
1454,18.40625,2017-03-06 05:00:00
1455,15.25,2017-03-06 06:00:00
1456,10.451612903225806,2017-03-06 07:00:00
1457,9.1875,2017-03-06 08:00:00
1458,9.272727272727273,2017-03-06 09:00:00
1459,8.852941176470589,2017-03-06 10:00:00
1460,9.382352941176471,2017-03-06 11:00:00
1461,9.058823529411764,2017-03-06 12:00:00
1462,8.911764705882353,2017-03-06 13:00:00
1463,8.0,2017-03-06 14:00:00
1464,7.685714285714286,2017-03-06 15:00:00
1465,6.6571428571428575,2017-03-06 16:00:00
1466,7.114285714285714,2017-03-06 17:00:00
1467,7.371428571428571,2017-03-06 18:00:00
1468,6.3428571428571425,2017-03-06 19:00:00
1469,6.8,2017-03-06 20:00:00
1470,6.457142857142857,2017-03-06 21:00:00
1471,7.0285714285714285,2017-03-06 22:00:00
1472,7.314285714285714,2017-03-06 23:00:00
1473,8.82857142857143,2017-03-07 00:00:00
1474,7.852941176470588,2017-03-07 02:00:00
1475,7.647058823529412,2017-03-07 04:00:00
1476,8.303030303030303,2017-03-07 05:00:00
1477,8.727272727272727,2017-03-07 06:00:00
1478,7.757575757575758,2017-03-07 07:00:00
1479,7.529411764705882,2017-03-07 08:00:00
1480,6.0,2017-03-07 09:00:00
1481,6.529411764705882,2017-03-07 10:00:00
1482,7.142857142857143,2017-03-07 11:00:00
1483,7.771428571428571,2017-03-07 12:00:00
1484,7.428571428571429,2017-03-07 13:00:00
1485,6.714285714285714,2017-03-07 14:00:00
1486,6.5,2017-03-07 15:00:00
1487,7.6571428571428575,2017-03-07 16:00:00
1488,8.028571428571428,2017-03-07 17:00:00
1489,8.142857142857142,2017-03-07 18:00:00
1490,8.428571428571429,2017-03-07 19:00:00
1491,10.342857142857143,2017-03-07 20:00:00
1492,9.15625,2017-03-07 21:00:00
1493,9.176470588235293,2017-03-07 22:00:00
1494,10.323529411764707,2017-03-07 23:00:00
1495,11.545454545454545,2017-03-08 00:00:00
1496,12.628571428571428,2017-03-08 01:00:00
1497,11.714285714285714,2017-03-08 02:00:00
1498,10.382352941176471,2017-03-08 03:00:00
1499,11.714285714285714,2017-03-08 04:00:00
1500,12.794117647058824,2017-03-08 05:00:00
1501,13.294117647058824,2017-03-08 06:00:00
1502,13.441176470588236,2017-03-08 07:00:00
1503,11.970588235294118,2017-03-08 08:00:00
1504,10.852941176470589,2017-03-08 09:00:00
1505,10.529411764705882,2017-03-08 10:00:00
1506,12.794117647058824,2017-03-08 11:00:00
1507,15.484848484848484,2017-03-08 12:00:00
1508,16.151515151515152,2017-03-08 13:00:00
1509,17.5,2017-03-08 14:00:00
1510,16.58823529411765,2017-03-08 15:00:00
1511,14.878787878787879,2017-03-08 16:00:00
1512,15.352941176470589,2017-03-08 17:00:00
1513,14.212121212121213,2017-03-08 18:00:00
1514,12.735294117647058,2017-03-08 19:00:00
1515,14.058823529411764,2017-03-08 21:00:00
1516,14.181818181818182,2017-03-08 22:00:00
1517,15.088235294117647,2017-03-08 23:00:00
1518,18.11764705882353,2017-03-09 00:00:00
1519,16.65714285714286,2017-03-09 01:00:00
1520,10.25,2017-03-09 03:00:00
1521,10.441176470588236,2017-03-09 06:00:00
1522,11.485714285714286,2017-03-09 10:00:00
1523,21.647058823529413,2017-03-09 12:00:00
1524,29.65714285714286,2017-03-09 13:00:00
1525,36.2,2017-03-09 15:00:00
1526,37.97142857142857,2017-03-09 17:00:00
1527,36.114285714285714,2017-03-09 18:00:00
1528,35.4,2017-03-09 19:00:00
1529,33.25714285714286,2017-03-09 21:00:00
1530,39.857142857142854,2017-03-10 00:00:00
1531,38.17142857142857,2017-03-10 01:00:00
1532,30.742857142857144,2017-03-10 02:00:00
1533,26.21212121212121,2017-03-10 04:00:00
1534,24.857142857142858,2017-03-10 06:00:00
1535,25.02857142857143,2017-03-10 07:00:00
1536,28.705882352941178,2017-03-10 08:00:00
1537,32.2,2017-03-10 10:00:00
1538,60.31428571428572,2017-03-10 13:00:00
1539,69.48571428571428,2017-03-10 14:00:00
1540,76.48571428571428,2017-03-10 15:00:00
1541,88.14285714285714,2017-03-10 16:00:00
1542,96.34285714285714,2017-03-10 18:00:00
1543,89.68571428571428,2017-03-11 00:00:00
1544,32.05714285714286,2017-03-11 05:00:00
1545,14.914285714285715,2017-03-11 12:00:00
1546,11.411764705882353,2017-03-11 13:00:00
1547,11.181818181818182,2017-03-11 14:00:00
1548,9.314285714285715,2017-03-11 20:00:00
1549,7.705882352941177,2017-03-12 00:00:00
1550,6.4,2017-03-12 01:00:00
1551,6.485714285714286,2017-03-12 03:00:00
1552,6.457142857142857,2017-03-12 04:00:00
1553,7.542857142857143,2017-03-12 07:00:00
1554,9.857142857142858,2017-03-12 13:00:00
1555,7.9714285714285715,2017-03-12 20:00:00
1556,14.352941176470589,2017-03-12 23:00:00
1557,14.454545454545455,2017-03-13 00:00:00
1558,10.515151515151516,2017-03-13 02:00:00
1559,7.428571428571429,2017-03-13 06:00:00
1560,7.9411764705882355,2017-03-13 07:00:00
1561,22.942857142857143,2017-03-14 00:00:00
1562,16.085714285714285,2017-03-14 02:00:00
1563,27.62857142857143,2017-03-14 12:00:00
1564,64.34285714285714,2017-03-14 16:00:00
1565,59.65714285714286,2017-03-14 17:00:00
1566,49.82857142857143,2017-03-14 21:00:00
1567,50.34285714285714,2017-03-14 22:00:00
1568,53.77142857142857,2017-03-14 23:00:00
1569,57.857142857142854,2017-03-15 00:00:00
1570,58.714285714285715,2017-03-15 01:00:00
1571,73.75,2017-03-15 05:00:00
1572,75.60606060606061,2017-03-15 06:00:00
1573,63.411764705882355,2017-03-15 08:00:00
1574,61.93939393939394,2017-03-15 10:00:00
1575,72.44117647058823,2017-03-15 11:00:00
1576,83.41176470588235,2017-03-15 12:00:00
1577,95.68571428571428,2017-03-15 13:00:00
1578,101.45714285714286,2017-03-15 14:00:00
1579,108.65714285714286,2017-03-15 15:00:00
1580,111.05714285714286,2017-03-15 16:00:00
1581,114.68571428571428,2017-03-15 17:00:00
1582,111.38235294117646,2017-03-15 18:00:00
1583,113.65714285714286,2017-03-15 19:00:00
1584,113.74285714285715,2017-03-15 20:00:00
1585,127.61764705882354,2017-03-16 01:00:00
1586,134.41176470588235,2017-03-16 03:00:00
1587,99.48484848484848,2017-03-16 08:00:00
1588,93.58823529411765,2017-03-16 09:00:00
1589,94.71428571428571,2017-03-16 10:00:00
1590,106.0909090909091,2017-03-16 11:00:00
1591,117.91428571428571,2017-03-16 12:00:00
1592,126.3529411764706,2017-03-16 13:00:00
1593,115.3529411764706,2017-03-16 14:00:00
1594,93.6,2017-03-16 15:00:00
1595,83.62857142857143,2017-03-16 16:00:00
1596,82.94285714285714,2017-03-16 17:00:00
1597,83.14285714285714,2017-03-16 18:00:00
1598,85.17142857142858,2017-03-16 19:00:00
1599,87.31428571428572,2017-03-16 20:00:00
1600,90.37142857142857,2017-03-16 21:00:00
1601,94.77142857142857,2017-03-16 22:00:00
1602,99.23529411764706,2017-03-16 23:00:00
1603,105.94117647058823,2017-03-17 00:00:00
1604,117.41176470588235,2017-03-17 01:00:00
1605,123.51515151515152,2017-03-17 02:00:00
1606,126.17142857142858,2017-03-17 03:00:00
1607,130.37142857142857,2017-03-17 04:00:00
1608,132.88235294117646,2017-03-17 05:00:00
1609,133.34285714285716,2017-03-17 06:00:00
1610,130.94285714285715,2017-03-17 07:00:00
1611,135.23529411764707,2017-03-17 08:00:00
1612,141.0,2017-03-17 09:00:00
1613,145.38235294117646,2017-03-17 10:00:00
1614,150.6764705882353,2017-03-17 11:00:00
1615,159.62857142857143,2017-03-17 12:00:00
1616,169.94285714285715,2017-03-17 13:00:00
1617,171.02857142857144,2017-03-17 14:00:00
1618,172.57142857142858,2017-03-17 15:00:00
1619,173.34285714285716,2017-03-17 16:00:00
1620,172.4,2017-03-17 17:00:00
1621,169.02857142857144,2017-03-17 18:00:00
1622,166.77142857142857,2017-03-17 19:00:00
1623,166.94285714285715,2017-03-17 20:00:00
1624,160.45714285714286,2017-03-17 21:00:00
1625,154.61764705882354,2017-03-17 22:00:00
1626,149.25714285714287,2017-03-17 23:00:00
1627,152.31428571428572,2017-03-18 00:00:00
1628,149.6,2017-03-18 01:00:00
1629,135.4,2017-03-18 02:00:00
1630,126.48571428571428,2017-03-18 03:00:00
1631,121.55882352941177,2017-03-18 04:00:00
1632,126.02941176470588,2017-03-18 05:00:00
1633,122.4,2017-03-18 06:00:00
1634,108.14285714285714,2017-03-18 07:00:00
1635,100.0,2017-03-18 08:00:00
1636,103.82857142857142,2017-03-18 09:00:00
1637,120.52941176470588,2017-03-18 10:00:00
1638,134.65714285714284,2017-03-18 11:00:00
1639,152.85714285714286,2017-03-18 12:00:00
1640,178.31428571428572,2017-03-18 13:00:00
1641,194.71428571428572,2017-03-18 14:00:00
1642,211.6,2017-03-18 15:00:00
1643,226.11428571428573,2017-03-18 16:00:00
1644,232.54285714285714,2017-03-18 17:00:00
1645,241.11428571428573,2017-03-18 18:00:00
1646,247.68571428571428,2017-03-18 19:00:00
1647,242.5142857142857,2017-03-18 20:00:00
1648,232.94117647058823,2017-03-18 21:00:00
1649,230.2,2017-03-18 22:00:00
1650,229.17142857142858,2017-03-18 23:00:00
1651,230.28571428571428,2017-03-19 00:00:00
1652,236.05714285714285,2017-03-19 01:00:00
1653,244.8,2017-03-19 02:00:00
1654,253.8,2017-03-19 03:00:00
1655,255.57142857142858,2017-03-19 04:00:00
1656,252.55882352941177,2017-03-19 05:00:00
1657,236.8,2017-03-19 06:00:00
1658,208.47058823529412,2017-03-19 07:00:00
1659,184.17142857142858,2017-03-19 08:00:00
1660,177.02857142857144,2017-03-19 09:00:00
1661,182.11428571428573,2017-03-19 10:00:00
1662,199.22857142857143,2017-03-19 11:00:00
1663,203.14285714285714,2017-03-19 12:00:00
1664,199.28571428571428,2017-03-19 13:00:00
1665,200.5142857142857,2017-03-19 14:00:00
1666,197.54285714285714,2017-03-19 15:00:00
1667,197.25714285714287,2017-03-19 16:00:00
1668,194.28571428571428,2017-03-19 17:00:00
1669,196.57142857142858,2017-03-19 18:00:00
1670,196.0857142857143,2017-03-19 19:00:00
1671,192.45714285714286,2017-03-19 20:00:00
1672,187.37142857142857,2017-03-19 21:00:00
1673,182.97142857142856,2017-03-19 22:00:00
1674,181.4,2017-03-19 23:00:00
1675,183.0857142857143,2017-03-20 00:00:00
1676,186.0,2017-03-20 01:00:00
1677,187.65714285714284,2017-03-20 02:00:00
1678,183.88571428571427,2017-03-20 03:00:00
1679,175.94285714285715,2017-03-20 04:00:00
1680,170.11764705882354,2017-03-20 05:00:00
1681,147.6,2017-03-20 06:00:00
1682,136.62857142857143,2017-03-20 07:00:00
1683,111.47058823529412,2017-03-20 08:00:00
1684,79.97142857142858,2017-03-20 09:00:00
1685,70.42857142857143,2017-03-20 10:00:00
1686,69.65714285714286,2017-03-20 11:00:00
1687,69.57142857142857,2017-03-20 12:00:00
1688,70.0,2017-03-20 13:00:00
1689,71.1470588235294,2017-03-20 14:00:00
1690,69.6470588235294,2017-03-20 15:00:00
1691,67.17647058823529,2017-03-20 16:00:00
1692,68.94117647058823,2017-03-20 17:00:00
1693,69.97058823529412,2017-03-20 18:00:00
1694,68.94117647058823,2017-03-20 19:00:00
1695,68.73529411764706,2017-03-20 20:00:00
1696,68.28571428571429,2017-03-20 21:00:00
1697,69.45714285714286,2017-03-20 22:00:00
1698,66.85714285714286,2017-03-20 23:00:00
1699,65.32352941176471,2017-03-21 00:00:00
1700,68.71428571428571,2017-03-21 01:00:00
1701,76.82857142857142,2017-03-21 02:00:00
1702,81.94117647058823,2017-03-21 03:00:00
1703,87.39393939393939,2017-03-21 04:00:00
1704,93.03125,2017-03-21 05:00:00
1705,91.15151515151516,2017-03-21 06:00:00
1706,85.17647058823529,2017-03-21 07:00:00
1707,87.84375,2017-03-21 08:00:00
1708,93.90625,2017-03-21 09:00:00
1709,102.65625,2017-03-21 10:00:00
1710,106.90625,2017-03-21 11:00:00
1711,104.03125,2017-03-21 12:00:00
1712,106.67647058823529,2017-03-21 13:00:00
1713,107.2,2017-03-21 14:00:00
1714,109.74285714285715,2017-03-21 15:00:00
1715,116.17142857142858,2017-03-21 16:00:00
1716,122.0,2017-03-21 17:00:00
1717,124.57142857142857,2017-03-21 18:00:00
1718,124.68571428571428,2017-03-21 19:00:00
1719,122.82352941176471,2017-03-21 20:00:00
1720,126.17647058823529,2017-03-21 21:00:00
1721,130.11428571428573,2017-03-21 22:00:00
1722,133.11428571428573,2017-03-21 23:00:00
1723,138.68571428571428,2017-03-22 00:00:00
1724,143.91176470588235,2017-03-22 01:00:00
1725,147.02857142857144,2017-03-22 02:00:00
1726,149.36363636363637,2017-03-22 03:00:00
1727,144.2258064516129,2017-03-22 04:00:00
1728,138.2258064516129,2017-03-22 05:00:00
1729,130.4375,2017-03-22 06:00:00
1730,126.0625,2017-03-22 07:00:00
1731,126.45454545454545,2017-03-22 08:00:00
1732,131.27272727272728,2017-03-22 09:00:00
1733,135.87878787878788,2017-03-22 10:00:00
1734,138.06060606060606,2017-03-22 11:00:00
1735,146.44117647058823,2017-03-22 12:00:00
1736,154.45714285714286,2017-03-22 13:00:00
1737,157.14705882352942,2017-03-22 14:00:00
1738,174.7058823529412,2017-03-22 15:00:00
1739,196.4857142857143,2017-03-22 16:00:00
1740,202.91176470588235,2017-03-22 17:00:00
1741,188.31428571428572,2017-03-22 18:00:00
1742,176.2941176470588,2017-03-22 19:00:00
1743,168.7058823529412,2017-03-22 20:00:00
1744,163.0857142857143,2017-03-22 21:00:00
1745,169.5142857142857,2017-03-22 22:00:00
1746,159.7941176470588,2017-03-22 23:00:00
1747,134.62857142857143,2017-03-23 00:00:00
1748,109.52941176470588,2017-03-23 01:00:00
1749,91.60606060606061,2017-03-23 02:00:00
1750,92.67647058823529,2017-03-23 03:00:00
1751,96.6969696969697,2017-03-23 04:00:00
1752,103.40625,2017-03-23 05:00:00
1753,101.48484848484848,2017-03-23 06:00:00
1754,98.5,2017-03-23 07:00:00
1755,95.05882352941177,2017-03-23 08:00:00
1756,91.97142857142858,2017-03-23 09:00:00
1757,92.3529411764706,2017-03-23 10:00:00
1758,97.58823529411765,2017-03-23 11:00:00
1759,104.51428571428572,2017-03-23 12:00:00
1760,107.34285714285714,2017-03-23 13:00:00
1761,106.22857142857143,2017-03-23 14:00:00
1762,105.14285714285714,2017-03-23 15:00:00
1763,95.65714285714286,2017-03-23 16:00:00
1764,78.38235294117646,2017-03-23 17:00:00
1765,71.14285714285714,2017-03-23 18:00:00
1766,69.17142857142858,2017-03-23 19:00:00
1767,64.47058823529412,2017-03-23 20:00:00
1768,61.970588235294116,2017-03-23 21:00:00
1769,64.25714285714285,2017-03-23 22:00:00
1770,63.88235294117647,2017-03-23 23:00:00
1771,60.17142857142857,2017-03-24 00:00:00
1772,56.65714285714286,2017-03-24 01:00:00
1773,55.26470588235294,2017-03-24 02:00:00
1774,55.94117647058823,2017-03-24 03:00:00
1775,57.54545454545455,2017-03-24 04:00:00
1776,56.294117647058826,2017-03-24 05:00:00
1777,57.3235294117647,2017-03-24 06:00:00
1778,56.333333333333336,2017-03-24 07:00:00
1779,56.303030303030305,2017-03-24 08:00:00
1780,56.0,2017-03-24 09:00:00
1781,55.44117647058823,2017-03-24 10:00:00
1782,57.35294117647059,2017-03-24 11:00:00
1783,58.38235294117647,2017-03-24 12:00:00
1784,59.22857142857143,2017-03-24 13:00:00
1785,60.205882352941174,2017-03-24 14:00:00
1786,58.51428571428571,2017-03-24 15:00:00
1787,60.05714285714286,2017-03-24 16:00:00
1788,58.470588235294116,2017-03-24 17:00:00
1789,58.05714285714286,2017-03-24 18:00:00
1790,54.14705882352941,2017-03-24 19:00:00
1791,52.714285714285715,2017-03-24 20:00:00
1792,50.88235294117647,2017-03-24 21:00:00
1793,50.529411764705884,2017-03-24 22:00:00
1794,51.8235294117647,2017-03-24 23:00:00
1795,54.78125,2017-03-25 00:00:00
1796,56.72727272727273,2017-03-25 01:00:00
1797,54.875,2017-03-25 02:00:00
1798,48.71875,2017-03-25 03:00:00
1799,37.125,2017-03-25 04:00:00
1800,29.545454545454547,2017-03-25 05:00:00
1801,26.575757575757574,2017-03-25 06:00:00
1802,26.6875,2017-03-25 07:00:00
1803,23.03125,2017-03-25 08:00:00
1804,18.151515151515152,2017-03-25 09:00:00
1805,15.93939393939394,2017-03-25 10:00:00
1806,19.323529411764707,2017-03-25 11:00:00
1807,16.352941176470587,2017-03-25 12:00:00
1808,16.11764705882353,2017-03-25 13:00:00
1809,17.470588235294116,2017-03-25 14:00:00
1810,16.848484848484848,2017-03-25 15:00:00
1811,13.352941176470589,2017-03-25 16:00:00
1812,12.787878787878787,2017-03-25 17:00:00
1813,10.941176470588236,2017-03-25 18:00:00
1814,11.264705882352942,2017-03-25 19:00:00
1815,10.970588235294118,2017-03-25 20:00:00
1816,10.764705882352942,2017-03-25 21:00:00
1817,10.454545454545455,2017-03-25 22:00:00
1818,11.393939393939394,2017-03-25 23:00:00
1819,12.696969696969697,2017-03-26 00:00:00
1820,12.515151515151516,2017-03-26 01:00:00
1821,11.575757575757576,2017-03-26 02:00:00
1822,13.375,2017-03-26 03:00:00
1823,13.363636363636363,2017-03-26 04:00:00
1824,12.558823529411764,2017-03-26 05:00:00
1825,13.352941176470589,2017-03-26 06:00:00
1826,14.06060606060606,2017-03-26 07:00:00
1827,13.969696969696969,2017-03-26 08:00:00
1828,13.151515151515152,2017-03-26 09:00:00
1829,10.764705882352942,2017-03-26 10:00:00
1830,11.647058823529411,2017-03-26 11:00:00
1831,14.823529411764707,2017-03-26 12:00:00
1832,16.11764705882353,2017-03-26 13:00:00
1833,17.0,2017-03-26 14:00:00
1834,16.272727272727273,2017-03-26 15:00:00
1835,15.212121212121213,2017-03-26 16:00:00
1836,15.441176470588236,2017-03-26 17:00:00
1837,15.212121212121213,2017-03-26 18:00:00
1838,14.454545454545455,2017-03-26 19:00:00
1839,14.323529411764707,2017-03-26 20:00:00
1840,15.911764705882353,2017-03-26 21:00:00
1841,17.529411764705884,2017-03-26 22:00:00
1842,19.87878787878788,2017-03-26 23:00:00
1843,19.125,2017-03-27 00:00:00
1844,14.852941176470589,2017-03-27 01:00:00
1845,12.969696969696969,2017-03-27 02:00:00
1846,11.878787878787879,2017-03-27 03:00:00
1847,12.3125,2017-03-27 04:00:00
1848,12.75,2017-03-27 05:00:00
1849,12.382352941176471,2017-03-27 06:00:00
1850,12.558823529411764,2017-03-27 07:00:00
1851,13.852941176470589,2017-03-27 08:00:00
1852,13.617647058823529,2017-03-27 09:00:00
1853,15.764705882352942,2017-03-27 10:00:00
1854,17.941176470588236,2017-03-27 11:00:00
1855,23.794117647058822,2017-03-27 12:00:00
1856,30.441176470588236,2017-03-27 13:00:00
1857,34.470588235294116,2017-03-27 14:00:00
1858,36.6764705882353,2017-03-27 15:00:00
1859,41.85294117647059,2017-03-27 16:00:00
1860,44.05882352941177,2017-03-27 17:00:00
1861,47.42424242424242,2017-03-27 18:00:00
1862,50.59375,2017-03-27 19:00:00
1863,52.96969696969697,2017-03-27 20:00:00
1864,54.484848484848484,2017-03-27 21:00:00
1865,54.90909090909091,2017-03-27 22:00:00
1866,56.63636363636363,2017-03-27 23:00:00
1867,56.78787878787879,2017-03-28 00:00:00
1868,57.088235294117645,2017-03-28 01:00:00
1869,61.78125,2017-03-28 02:00:00
1870,61.28125,2017-03-28 03:00:00
1871,57.484848484848484,2017-03-28 04:00:00
1872,54.21212121212121,2017-03-28 05:00:00
1873,47.78787878787879,2017-03-28 06:00:00
1874,50.63636363636363,2017-03-28 07:00:00
1875,51.57575757575758,2017-03-28 08:00:00
1876,51.625,2017-03-28 09:00:00
1877,52.9,2017-03-28 10:00:00
1878,57.63636363636363,2017-03-28 11:00:00
1879,63.21212121212121,2017-03-28 12:00:00
1880,71.48484848484848,2017-03-28 13:00:00
1881,86.1470588235294,2017-03-28 15:00:00
1882,91.44117647058823,2017-03-28 16:00:00
1883,106.55882352941177,2017-03-28 19:00:00
1884,109.0,2017-03-28 20:00:00
1885,113.75757575757575,2017-03-29 00:00:00
1886,123.78787878787878,2017-03-29 01:00:00
1887,145.71875,2017-03-29 03:00:00
1888,147.5,2017-03-29 04:00:00
1889,138.16129032258064,2017-03-29 05:00:00
1890,122.78125,2017-03-29 06:00:00
1891,118.96774193548387,2017-03-29 07:00:00
1892,116.75757575757575,2017-03-29 08:00:00
1893,115.7741935483871,2017-03-29 09:00:00
1894,115.0625,2017-03-29 10:00:00
1895,114.3030303030303,2017-03-29 11:00:00
1896,121.17142857142858,2017-03-29 12:00:00
1897,121.11428571428571,2017-03-29 13:00:00
1898,114.51428571428572,2017-03-29 14:00:00
1899,108.48571428571428,2017-03-29 15:00:00
1900,108.34285714285714,2017-03-29 16:00:00
1901,110.8,2017-03-29 17:00:00
1902,115.11428571428571,2017-03-29 18:00:00
1903,119.65714285714286,2017-03-29 19:00:00
1904,124.26470588235294,2017-03-29 20:00:00
1905,128.4857142857143,2017-03-29 21:00:00
1906,133.3235294117647,2017-03-29 22:00:00
1907,128.2941176470588,2017-03-29 23:00:00
1908,133.55882352941177,2017-03-30 00:00:00
1909,127.33333333333333,2017-03-30 01:00:00
1910,115.52941176470588,2017-03-30 02:00:00
1911,86.26470588235294,2017-03-30 03:00:00
1912,70.32352941176471,2017-03-30 04:00:00
1913,64.41176470588235,2017-03-30 05:00:00
1914,63.25714285714286,2017-03-30 06:00:00
1915,60.6,2017-03-30 07:00:00
1916,57.05714285714286,2017-03-30 08:00:00
1917,55.4,2017-03-30 09:00:00
1918,54.114285714285714,2017-03-30 10:00:00
1919,56.285714285714285,2017-03-30 11:00:00
1920,61.0,2017-03-30 12:00:00
1921,61.82857142857143,2017-03-30 13:00:00
1922,60.51428571428571,2017-03-30 14:00:00
1923,57.205882352941174,2017-03-30 15:00:00
1924,53.34285714285714,2017-03-30 16:00:00
1925,51.17142857142857,2017-03-30 17:00:00
1926,50.371428571428574,2017-03-30 18:00:00
1927,46.857142857142854,2017-03-30 19:00:00
1928,36.457142857142856,2017-03-30 20:00:00
1929,22.742857142857144,2017-03-30 21:00:00
1930,18.764705882352942,2017-03-30 22:00:00
1931,18.0,2017-03-30 23:00:00
1932,17.771428571428572,2017-03-31 00:00:00
1933,15.352941176470589,2017-03-31 01:00:00
1934,12.272727272727273,2017-03-31 02:00:00
1935,10.818181818181818,2017-03-31 03:00:00
1936,11.058823529411764,2017-03-31 04:00:00
1937,12.088235294117647,2017-03-31 05:00:00
1938,10.529411764705882,2017-03-31 06:00:00
1939,10.029411764705882,2017-03-31 07:00:00
1940,11.617647058823529,2017-03-31 08:00:00
1941,11.294117647058824,2017-03-31 09:00:00
1942,13.323529411764707,2017-03-31 10:00:00
1943,14.088235294117647,2017-03-31 11:00:00
1944,20.61764705882353,2017-03-31 12:00:00
1945,31.176470588235293,2017-03-31 13:00:00
1946,36.333333333333336,2017-03-31 14:00:00
1947,38.64705882352941,2017-03-31 15:00:00
1948,42.60606060606061,2017-03-31 16:00:00
1949,43.0,2017-03-31 17:00:00
1950,42.911764705882355,2017-03-31 18:00:00
1951,43.8235294117647,2017-03-31 19:00:00
1952,39.0,2017-03-31 20:00:00
1953,29.58823529411765,2017-03-31 21:00:00
1954,25.705882352941178,2017-03-31 22:00:00
1955,28.558823529411764,2017-03-31 23:00:00
1956,24.393939393939394,2017-04-01 00:00:00
1957,19.764705882352942,2017-04-01 01:00:00
1958,16.558823529411764,2017-04-01 02:00:00
1959,14.666666666666666,2017-04-01 03:00:00
1960,13.424242424242424,2017-04-01 04:00:00
1961,14.575757575757576,2017-04-01 05:00:00
1962,16.03030303030303,2017-04-01 06:00:00
1963,20.818181818181817,2017-04-01 07:00:00
1964,20.529411764705884,2017-04-01 08:00:00
1965,20.88235294117647,2017-04-01 09:00:00
1966,22.0,2017-04-01 10:00:00
1967,27.454545454545453,2017-04-01 11:00:00
1968,39.59375,2017-04-01 12:00:00
1969,60.64705882352941,2017-04-01 13:00:00
1970,70.17647058823529,2017-04-01 14:00:00
1971,71.96969696969697,2017-04-01 15:00:00
1972,70.3529411764706,2017-04-01 16:00:00
1973,69.97058823529412,2017-04-01 17:00:00
1974,69.59375,2017-04-01 18:00:00
1975,70.63636363636364,2017-04-01 19:00:00
1976,67.17647058823529,2017-04-01 20:00:00
1977,66.29411764705883,2017-04-01 21:00:00
1978,66.76470588235294,2017-04-01 22:00:00
1979,69.17647058823529,2017-04-01 23:00:00
1980,72.32352941176471,2017-04-02 00:00:00
1981,74.44117647058823,2017-04-02 01:00:00
1982,71.22857142857143,2017-04-02 02:00:00
1983,69.5,2017-04-02 03:00:00
1984,68.76470588235294,2017-04-02 04:00:00
1985,66.48571428571428,2017-04-02 05:00:00
1986,61.08571428571429,2017-04-02 06:00:00
1987,53.64705882352941,2017-04-02 07:00:00
1988,54.94285714285714,2017-04-02 08:00:00
1989,59.02857142857143,2017-04-02 09:00:00
1990,59.457142857142856,2017-04-02 10:00:00
1991,62.88235294117647,2017-04-02 11:00:00
1992,70.6,2017-04-02 12:00:00
1993,81.02857142857142,2017-04-02 13:00:00
1994,88.97142857142858,2017-04-02 14:00:00
1995,92.68571428571428,2017-04-02 15:00:00
1996,93.65714285714286,2017-04-02 16:00:00
1997,97.82857142857142,2017-04-02 17:00:00
1998,104.17142857142858,2017-04-02 18:00:00
1999,105.74285714285715,2017-04-02 19:00:00
2000,106.23529411764706,2017-04-02 20:00:00
2001,107.08823529411765,2017-04-02 21:00:00
2002,113.36363636363636,2017-04-02 22:00:00
2003,126.94285714285714,2017-04-02 23:00:00
2004,144.74285714285713,2017-04-03 00:00:00
2005,165.45714285714286,2017-04-03 01:00:00
2006,184.11764705882354,2017-04-03 02:00:00
2007,197.5142857142857,2017-04-03 03:00:00
2008,193.8,2017-04-03 04:00:00
2009,180.5142857142857,2017-04-03 05:00:00
2010,157.47058823529412,2017-04-03 06:00:00
2011,129.5151515151515,2017-04-03 07:00:00
2012,105.61764705882354,2017-04-03 08:00:00
2013,89.20588235294117,2017-04-03 09:00:00
2014,83.57142857142857,2017-04-03 10:00:00
2015,91.31428571428572,2017-04-03 11:00:00
2016,102.8,2017-04-03 12:00:00
2017,112.74285714285715,2017-04-03 13:00:00
2018,118.77142857142857,2017-04-03 14:00:00
2019,113.03030303030303,2017-04-03 15:00:00
2020,107.47058823529412,2017-04-03 16:00:00
2021,105.91428571428571,2017-04-03 17:00:00
2022,108.14285714285714,2017-04-03 18:00:00
